customer_id,total_orders,total_gmv,total_days
555233,382,29084917.0,31
622923,101,4461840.0,29
640408,59,2405940.0,26
670703,46,2030727.0,25
591695,103,4824064.0,31
686081,162,7330114.0,30
575095,186,10772327.0,31
587222,134,6721875.0,31
687175,60,2989674.0,22
630917,89,4720622.0,28
568753,284,16768505.0,31
563777,276,15116449.0,31
549713,234,13992129.0,31
597092,112,5777491.0,31
589123,183,9654265.0,31
689228,67,2417650.0,9
597238,95,5512333.0,30
662225,28,1103530.0,17
623377,109,5033800.0,29
590374,109,5689866.0,31
667839,64,3381199.0,27
643002,58,1896820.0,26
644672,35,1436450.0,22
617393,1,60000.0,1
676910,128,5026365.0,29
608793,124,5230520.0,28
640597,35,1382700.0,18
639596,183,10571458.0,31
622589,134,5823412.0,31
601859,165,7897516.0,31
575853,166,8315397.0,31
679750,168,10088693.0,31
666814,17,908375.0,14
555489,121,5510310.0,31
584678,70,3173555.0,30
600050,100,7292387.0,29
619556,57,2282150.0,29
574974,271,17209678.0,31
577540,128,7489474.0,31
643935,38,1525311.0,23
619424,77,4050800.0,30
598230,182,10246309.0,31
648854,48,3146450.0,25
634968,46,2290300.0,22
560937,283,15286763.0,31
612979,93,3833101.0,29
591909,166,8653154.0,31
653949,73,4325801.0,30
650727,31,1382900.0,19
584388,146,9855133.0,31
550258,451,29302354.0,31
661595,52,1998000.0,25
559517,368,20895047.0,31
594753,79,3376400.0,29
670517,81,3153400.0,30
611278,94,4405454.0,30
554793,407,24925131.0,31
654060,111,5753849.0,30
587045,225,13556666.0,31
557996,424,25932940.0,31
600174,84,4258264.0,25
676258,92,6091350.0,29
639533,62,2889130.0,26
672167,42,1326000.0,20
654918,25,1171700.0,18
620120,13,483300.0,11
661969,31,1335250.0,20
596167,100,4582017.0,31
563586,214,11950653.0,31
587739,127,5584720.0,30
